Stock,Date,Close,S_EMA1,S_EMA2,C_EMA1,C_EMA2,S_RSI_P,S_RSI_L_R,C_RSI_V,P_Pos,C_Pos
ICIPSE,2022-03-10,71.01,55,65,,,4,80,49.08,B,S
ICIPSE,2022-03-11,71.67,55,65,,,4,80,57.23,B,S
ICIPSE,2022-03-14,71.02,55,65,,,4,80,47.29,B,S
ICIPSE,2022-03-15,69.47,55,65,,,4,80,30.47,B,S
ICIPSE,2022-03-16,69.39,55,65,,,4,80,29.74,B,S
ICIPSE,2022-03-17,69.95,55,65,,,4,80,42.55,B,S
ICIPSE,2022-03-21,69.69,55,65,,,4,80,38.23,B,S
ICIPSE,2022-03-22,69.62,55,65,,,4,80,36.89,B,S
ICIPSE,2022-03-23,69.6,55,65,,,4,80,36.4,B,S
ICIPSE,2022-03-24,69.75,55,65,,,4,80,43.82,B,S
ICIPSE,2022-03-25,70.91,55,65,,,4,80,74.5,B,S
ICIPSE,2022-03-28,69.68,55,65,,,4,80,42.04,B,S
ICIPSE,2022-03-29,68.81,55,65,,,4,80,29.8,B,S
ICIPSE,2022-03-30,69.02,55,65,,,4,80,35.81,B,S
ICIPSE,2022-03-31,68.58,55,65,,,4,80,28.9,B,S
ICIPSE,2022-04-01,69.19,55,65,,,4,80,47.6,B,S
ICIPSE,2022-04-04,68.85,55,65,,,4,80,39.82,B,S
ICIPSE,2022-04-05,68.38,55,65,,,4,80,30.6,B,S
ICIPSE,2022-04-06,68.29,55,65,,,4,80,28.89,B,S
ICIPSE,2022-04-07,68.42,55,65,,,4,80,35.79,B,S
ICIPSE,2022-04-08,68.94,55,65,,,4,80,57.7,B,S
ICIPSE,2022-04-11,69.39,55,65,,,4,80,69.65,B,S
ICIPSE,2022-04-12,69.67,55,65,,,4,80,75.41,B,S
ICIPSE,2022-04-13,71.4,55,65,,,4,80,90.41,B,S
ICIPSE,2022-04-18,72.08,55,65,,,4,80,92.73,B,S
ICIPSE,2022-04-19,72.15,55,65,,,4,80,92.97,B,S
ICIPSE,2022-04-20,70.37,55,65,,,4,80,44.46,B,S
ICIPSE,2022-04-21,70.02,55,65,69.23,,4,80,39.11,B,S
ICIPSE,2022-04-22,68.64,55,65,69.2,,4,80,23.96,B,S
ICIPSE,2022-04-25,67.5,55,65,69.13,,4,80,16.79,B,S
ICIPSE,2022-04-26,67.6,55,65,69.07,,4,80,19.6,B,S
ICIPSE,2022-04-27,67.14,55,65,68.99,,4,80,16.24,B,S
ICIPSE,2022-04-28,66.44,55,65,68.89,,4,80,12.04,B,S
ICIPSE,2022-04-29,66.91,55,65,68.81,,4,80,28.57,B,S
ICIPSE,2022-05-02,64.99,55,65,68.66,,4,80,14.12,B,S
ICIPSE,2022-05-04,64.7,55,65,68.5,,4,80,12.81,B,S
ICIPSE,2022-05-05,65.43,55,65,68.38,,4,80,33.46,B,S
ICIPSE,2022-05-06,64.6,55,65,68.23,68.25,4,80,24.62,B,S
ICIPSE,2022-05-09,64.12,55,65,68.07,68.1,4,80,20.45,B,S
ICIPSE,2022-05-10,63.72,55,65,67.9,67.95,4,80,17.22,B,S
ICIPSE,2022-05-11,63.29,55,65,67.72,67.79,4,80,14.03,B,S
ICIPSE,2022-05-12,62.37,55,65,67.51,67.6,4,80,9.19,B,S
ICIPSE,2022-05-13,61.22,55,65,67.27,67.38,4,80,5.83,B,S
ICIPSE,2022-05-16,61.97,55,65,67.06,67.2,4,80,28.53,B,S
ICIPSE,2022-05-17,63.39,55,65,66.92,67.07,4,80,55.57,B,S
ICIPSE,2022-05-18,63.29,55,65,66.78,66.94,4,80,53.66,B,S
ICIPSE,2022-05-19,62.75,55,65,66.63,66.8,4,80,43.03,B,S
ICIPSE,2022-05-20,64.0,55,65,66.53,66.71,4,80,64.65,B,S
ICIPSE,2022-05-23,64.18,55,65,66.44,66.62,4,80,67.05,B,S
ICIPSE,2022-05-24,63.68,55,65,66.33,66.52,4,80,53.57,B,S
ICIPSE,2022-05-25,63.65,55,65,66.23,66.43,4,80,52.73,B,S
ICIPSE,2022-05-26,63.43,55,65,66.13,66.33,4,80,45.66,B,S
ICIPSE,2022-05-27,64.53,55,65,66.06,66.27,4,80,71.3,B,S
